ruta_completa,nombre_archivo,nombre_unico_completo,ruta_estandarizada,archivo_existe,escenario,periodo,escala,sector,sub_sector,componente,tipo,atributo,diferenciador,tema_principal,subcarpeta_1,subcarpeta_2,subcarpeta_3,subcarpeta_4,subcarpeta_5,nombre_unico
d:\app-img-01\Analisis_territorial\Biotico\Salidas_graficas_bio\RIESGO\Subpáramo Lluvioso\Rie_SubParLluv_SSP370_2081_2100.jpg,Rie_SubParLluv_SSP370_2081_2100.jpg,SSP370_2081-2100_Territorial_Biotico_Riesgo_Subparamo_Lluvioso_Salidas_graficas_bio_1.jpg,imagenes_estandarizadas/SSP370_2081-2100_Territorial_Biotico_Riesgo_Subparamo_Lluvioso_Salidas_graficas_bio_1.jpg,True,SSP370,2081-2100,Territorial,,,Biotico,Riesgo,Subparamo_Lluvioso,Salidas_graficas_bio_1,Biotico,Salidas_graficas_bio,RIESGO,Subpáramo Lluvioso,,,SSP370_2081-2100_Territorial_Biotico_Riesgo_Subparamo_Lluvioso_Salidas_graficas_bio_1
d:\app-img-01\Analisis_territorial\Biotico\Salidas_graficas_bio\VULNERABILIDAD\CapacidadAdaptativa_Municipios_Ecosistemas.jpg,CapacidadAdaptativa_Municipios_Ecosistemas.jpg,REFERENCIA_1990-2021_Territorial_Biotico_Capacidad_Adaptativa_Municipios_Ecosistemas_1.jpg,imagenes_estandarizadas/REFERENCIA_1990-2021_Territorial_Biotico_Capacidad_Adaptativa_Municipios_Ecosistemas_1.jpg,True,REFERENCIA,1990-2021,Territorial,,,Biotico,Capacidad_Adaptativa,Municipios_Ecosistemas,,Biotico,Salidas_graficas_bio,VULNERABILIDAD,,,,REFERENCIA_1990-2021_Territorial_Biotico_Capacidad_Adaptativa_Municipios_Ecosistemas
d:\app-img-01\Analisis_territorial\Biotico\Salidas_graficas_bio\VULNERABILIDAD\Sensibilidad_Municipios_Ecosistemas.jpg,Sensibilidad_Municipios_Ecosistemas.jpg,REFERENCIA_1990-2021_Territorial_Biotico_Sensibilidad_Municipios_Ecosistemas_Salidas_graficas_bio_1.jpg,imagenes_estandarizadas/REFERENCIA_1990-2021_Territorial_Biotico_Sensibilidad_Municipios_Ecosistemas_Salidas_graficas_bio_1.jpg,True,REFERENCIA,1990-2021,Territorial,,,Biotico,Sensibilidad,Municipios_Ecosistemas,Salidas_graficas_bio_1,Biotico,Salidas_graficas_bio,VULNERABILIDAD,,,,REFERENCIA_1990-2021_Territorial_Biotico_Sensibilidad_Municipios_Ecosistemas_Salidas_graficas_bio_1
d:\app-img-01\Analisis_territorial\Biotico\Salidas_graficas_bio\VULNERABILIDAD\Vulnerabilidad_Municipios_Ecosistemas.jpg,Vulnerabilidad_Municipios_Ecosistemas.jpg,REFERENCIA_1990-2021_Territorial_Biotico_Vulnerabilidad_Municipios_Ecosistemas_Salidas_graficas_bio_1.jpg,imagenes_estandarizadas/REFERENCIA_1990-2021_Territorial_Biotico_Vulnerabilidad_Municipios_Ecosistemas_Salidas_graficas_bio_1.jpg,True,REFERENCIA,1990-2021,Territorial,,,Biotico,Vulnerabilidad,Municipios_Ecosistemas,Salidas_graficas_bio_1,Biotico,Salidas_graficas_bio,VULNERABILIDAD,,,,REFERENCIA_1990-2021_Territorial_Biotico_Vulnerabilidad_Municipios_Ecosistemas_Salidas_graficas_bio_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\Capacidad adaptativa.jpg,Capacidad adaptativa.jpg,REFERENCIA_1990-2021_Territorial_Infraestructura_Capacidad_Adaptativa_Salidas_graficas_1.jpg,imagenes_estandarizadas/REFERENCIA_1990-2021_Territorial_Infraestructura_Capacidad_Adaptativa_Salidas_graficas_1.jpg,True,REFERENCIA,1990-2021,Territorial,,,Infraestructura,Capacidad_Adaptativa,,Salidas_graficas_1,Infraestructura,Salidas_graficas,,,,,REFERENCIA_1990-2021_Territorial_Infraestructura_Capacidad_Adaptativa_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\Sensibilidad.jpg,Sensibilidad.jpg,REFERENCIA_1990-2021_Territorial_Infraestructura_Sensibilidad_Salidas_graficas_1.jpg,imagenes_estandarizadas/REFERENCIA_1990-2021_Territorial_Infraestructura_Sensibilidad_Salidas_graficas_1.jpg,True,REFERENCIA,1990-2021,Territorial,,,Infraestructura,Sensibilidad,,Salidas_graficas_1,Infraestructura,Salidas_graficas,,,,,REFERENCIA_1990-2021_Territorial_Infraestructura_Sensibilidad_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\Vulnerabilidad.jpg,Vulnerabilidad.jpg,REFERENCIA_1990-2021_Territorial_Infraestructura_Vulnerabilidad_Salidas_graficas_1.jpg,imagenes_estandarizadas/REFERENCIA_1990-2021_Territorial_Infraestructura_Vulnerabilidad_Salidas_graficas_1.jpg,True,REFERENCIA,1990-2021,Territorial,,,Infraestructura,Vulnerabilidad,,Salidas_graficas_1,Infraestructura,Salidas_graficas,,,,,REFERENCIA_1990-2021_Territorial_Infraestructura_Vulnerabilidad_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\Sector_Elec_Gen_Inun_245_2021_2040.jpg,Sector_Elec_Gen_Inun_245_2021_2040.jpg,SSP245_2021-2040_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1_0.jpg,imagenes_estandarizadas/SSP245_2021-2040_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1_0.jpg,True,SSP245,2021-2040,Sectorial,Energia,Generacion,Infraestructura,Riesgo,Inundacion,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SSP245_2021-2040_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\Sector_Elec_Gen_Inun_245_2041_2060.jpg,Sector_Elec_Gen_Inun_245_2041_2060.jpg,SSP245_2041-2060_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP245_2041-2060_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1.jpg,True,SSP245,2041-2060,Sectorial,Energia,Generacion,Infraestructura,Riesgo,Inundacion,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SSP245_2041-2060_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\Sector_Elec_Gen_Inun_245_2061_2080.jpg,Sector_Elec_Gen_Inun_245_2061_2080.jpg,SSP245_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Amenaza_Inundacion_1.jpg,imagenes_estandarizadas/SSP245_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Amenaza_Inundacion_1.jpg,True,SSP245,2081-2100,Sectorial,Energia,Generacion,Infraestructura,Amenaza,Inundacion,,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SSP245_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Amenaza_Inundacion
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\Sector_Elec_Gen_Inun_245_2081_2100.jpg,Sector_Elec_Gen_Inun_245_2081_2100.jpg,SSP245_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1_0.jpg,imagenes_estandarizadas/SSP245_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1_0.jpg,True,SSP245,2081-2100,Sectorial,Energia,Generacion,Infraestructura,Riesgo,Inundacion,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SSP245_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\Sector_Elec_Gen_Inun_370_2021_2040.jpg,Sector_Elec_Gen_Inun_370_2021_2040.jpg,SSP370_2021-2040_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP370_2021-2040_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1.jpg,True,SSP370,2021-2040,Sectorial,Energia,Generacion,Infraestructura,Riesgo,Inundacion,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SSP370_2021-2040_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\Sector_Elec_Gen_Inun_370_2041_2060.jpg,Sector_Elec_Gen_Inun_370_2041_2060.jpg,SSP370_2041-2060_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_2.jpg,imagenes_estandarizadas/SSP370_2041-2060_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_2.jpg,True,SSP370,2041-2060,Sectorial,Energia,Generacion,Infraestructura,Riesgo,Inundacion,Salidas_graficas_2,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SSP370_2041-2060_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_2
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\Sector_Elec_Gen_Inun_370_2061_2080.jpg,Sector_Elec_Gen_Inun_370_2061_2080.jpg,SSP370_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_2.jpg,imagenes_estandarizadas/SSP370_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_2.jpg,True,SSP370,2081-2100,Sectorial,Energia,Generacion,Infraestructura,Riesgo,Inundacion,,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SSP370_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\Sector_Elec_Gen_Inun_370_2081_2100.jpg,Sector_Elec_Gen_Inun_370_2081_2100.jpg,SSP370_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_2_0.jpg,imagenes_estandarizadas/SSP370_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_2_0.jpg,True,SSP370,2081-2100,Sectorial,Energia,Generacion,Infraestructura,Riesgo,Inundacion,Salidas_graficas_2,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SSP370_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_2
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\Sector_Elec_Gen_Inun_Riesgo_245_2021_2040.jpg,Sector_Elec_Gen_Inun_Riesgo_245_2021_2040.jpg,SSP245_2021-2040_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1_1.jpg,imagenes_estandarizadas/SSP245_2021-2040_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1_1.jpg,True,SSP245,2021-2040,Sectorial,Energia,Generacion,Infraestructura,Riesgo,Inundacion,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SSP245_2021-2040_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\Sector_Elec_Gen_Inun_Riesgo_245_2041_2060.jpg,Sector_Elec_Gen_Inun_Riesgo_245_2041_2060.jpg,SSP245_2041-2060_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_2.jpg,imagenes_estandarizadas/SSP245_2041-2060_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_2.jpg,True,SSP245,2041-2060,Sectorial,Energia,Generacion,Infraestructura,Riesgo,Inundacion,Salidas_graficas_2,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SSP245_2041-2060_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_2
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\Sector_Elec_Gen_Inun_Riesgo_245_2061_2080.jpg,Sector_Elec_Gen_Inun_Riesgo_245_2061_2080.jpg,SSP245_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1_1.jpg,imagenes_estandarizadas/SSP245_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1_1.jpg,True,SSP245,2081-2100,Sectorial,Energia,Generacion,Infraestructura,Riesgo,Inundacion,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SSP245_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\Sector_Elec_Gen_Inun_Riesgo_245_2081_2100.jpg,Sector_Elec_Gen_Inun_Riesgo_245_2081_2100.jpg,SSP245_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_2.jpg,imagenes_estandarizadas/SSP245_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_2.jpg,True,SSP245,2081-2100,Sectorial,Energia,Generacion,Infraestructura,Riesgo,Inundacion,Salidas_graficas_2,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SSP245_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_2
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\Sector_Elec_Gen_Inun_Riesgo_370_2021_2040.jpg,Sector_Elec_Gen_Inun_Riesgo_370_2021_2040.jpg,SSP370_2021-2040_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_2.jpg,imagenes_estandarizadas/SSP370_2021-2040_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_2.jpg,True,SSP370,2021-2040,Sectorial,Energia,Generacion,Infraestructura,Riesgo,Inundacion,Salidas_graficas_2,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SSP370_2021-2040_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_2
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\Sector_Elec_Gen_Inun_Riesgo_370_2041_2060.jpg,Sector_Elec_Gen_Inun_Riesgo_370_2041_2060.jpg,SSP370_2041-2060_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_1.jpg,imagenes_estandarizadas/SSP370_2041-2060_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_1.jpg,True,SSP370,2041-2060,Sectorial,Energia,Generacion,Infraestructura,Riesgo,Inundacion,,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SSP370_2041-2060_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\Sector_Elec_Gen_Inun_Riesgo_370_2061_2080.jpg,Sector_Elec_Gen_Inun_Riesgo_370_2061_2080.jpg,SSP370_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_2_1.jpg,imagenes_estandarizadas/SSP370_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_2_1.jpg,True,SSP370,2081-2100,Sectorial,Energia,Generacion,Infraestructura,Riesgo,Inundacion,Salidas_graficas_2,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SSP370_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_2
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\Sector_Elec_Gen_Inun_Riesgo_370_2081_2100.jpg,Sector_Elec_Gen_Inun_Riesgo_370_2081_2100.jpg,SSP370_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_3.jpg,imagenes_estandarizadas/SSP370_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_3.jpg,True,SSP370,2081-2100,Sectorial,Energia,Generacion,Infraestructura,Riesgo,Inundacion,Salidas_graficas_3,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SSP370_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Inundacion_Salidas_graficas_3
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_DESLIZ_AMEN_245_2021.jpg,SEC_ELEC_GENERACIONxSucep_DESLIZ_AMEN_245_2021.jpg,SSP245_2021-2040_Sectorial_Energia_Generacion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP245_2021-2040_Sectorial_Energia_Generacion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_1.jpg,True,SSP245,2021-2040,Sectorial,Energia,Generacion,Infraestructura,Amenaza,Deslizamiento,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SSP245_2021-2040_Sectorial_Energia_Generacion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_DESLIZ_AMEN_245_2041.jpg,SEC_ELEC_GENERACIONxSucep_DESLIZ_AMEN_245_2041.jpg,SSP245_2041-2060_Sectorial_Energia_Generacion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP245_2041-2060_Sectorial_Energia_Generacion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_1.jpg,True,SSP245,2041-2060,Sectorial,Energia,Generacion,Infraestructura,Amenaza,Deslizamiento,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SSP245_2041-2060_Sectorial_Energia_Generacion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_DESLIZ_AMEN_245_2061.jpg,SEC_ELEC_GENERACIONxSucep_DESLIZ_AMEN_245_2061.jpg,SSP245_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_1_0.jpg,imagenes_estandarizadas/SSP245_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_1_0.jpg,True,SSP245,2081-2100,Sectorial,Energia,Generacion,Infraestructura,Amenaza,Deslizamiento,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SSP245_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_DESLIZ_AMEN_245_2081.jpg,SEC_ELEC_GENERACIONxSucep_DESLIZ_AMEN_245_2081.jpg,SSP245_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_1_1.jpg,imagenes_estandarizadas/SSP245_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_1_1.jpg,True,SSP245,2081-2100,Sectorial,Energia,Generacion,Infraestructura,Amenaza,Deslizamiento,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SSP245_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_DESLIZ_AMEN_370_2021.jpg,SEC_ELEC_GENERACIONxSucep_DESLIZ_AMEN_370_2021.jpg,SSP370_2021-2040_Sectorial_Energia_Generacion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP370_2021-2040_Sectorial_Energia_Generacion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_1.jpg,True,SSP370,2021-2040,Sectorial,Energia,Generacion,Infraestructura,Amenaza,Deslizamiento,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SSP370_2021-2040_Sectorial_Energia_Generacion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_DESLIZ_AMEN_370_2041.jpg,SEC_ELEC_GENERACIONxSucep_DESLIZ_AMEN_370_2041.jpg,SSP370_2041-2060_Sectorial_Energia_Generacion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP370_2041-2060_Sectorial_Energia_Generacion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_1.jpg,True,SSP370,2041-2060,Sectorial,Energia,Generacion,Infraestructura,Amenaza,Deslizamiento,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SSP370_2041-2060_Sectorial_Energia_Generacion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_DESLIZ_AMEN_370_2061.jpg,SEC_ELEC_GENERACIONxSucep_DESLIZ_AMEN_370_2061.jpg,SSP370_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Amenaza_Deslizamiento_2.jpg,imagenes_estandarizadas/SSP370_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Amenaza_Deslizamiento_2.jpg,True,SSP370,2081-2100,Sectorial,Energia,Generacion,Infraestructura,Amenaza,Deslizamiento,,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SSP370_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Amenaza_Deslizamiento
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_DESLIZ_AMEN_370_2081.jpg,SEC_ELEC_GENERACIONxSucep_DESLIZ_AMEN_370_2081.jpg,SSP370_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP370_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_1.jpg,True,SSP370,2081-2100,Sectorial,Energia,Generacion,Infraestructura,Amenaza,Deslizamiento,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SSP370_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_DESLIZ_RIESGO_245_2021.jpg,SEC_ELEC_GENERACIONxSucep_DESLIZ_RIESGO_245_2021.jpg,SSP245_2021-2040_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Deslizamiento_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP245_2021-2040_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Deslizamiento_Salidas_graficas_1.jpg,True,SSP245,2021-2040,Sectorial,Energia,Generacion,Infraestructura,Riesgo,Deslizamiento,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SSP245_2021-2040_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Deslizamiento_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_DESLIZ_RIESGO_245_2041.jpg,SEC_ELEC_GENERACIONxSucep_DESLIZ_RIESGO_245_2041.jpg,SSP245_2041-2060_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Deslizamiento_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP245_2041-2060_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Deslizamiento_Salidas_graficas_1.jpg,True,SSP245,2041-2060,Sectorial,Energia,Generacion,Infraestructura,Riesgo,Deslizamiento,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SSP245_2041-2060_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Deslizamiento_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_DESLIZ_RIESGO_245_2061.jpg,SEC_ELEC_GENERACIONxSucep_DESLIZ_RIESGO_245_2061.jpg,SSP245_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Deslizamiento_Salidas_graficas_1_0.jpg,imagenes_estandarizadas/SSP245_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Deslizamiento_Salidas_graficas_1_0.jpg,True,SSP245,2081-2100,Sectorial,Energia,Generacion,Infraestructura,Riesgo,Deslizamiento,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SSP245_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Deslizamiento_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_DESLIZ_RIESGO_245_2081.jpg,SEC_ELEC_GENERACIONxSucep_DESLIZ_RIESGO_245_2081.jpg,SSP245_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Deslizamiento_Salidas_graficas_1_1.jpg,imagenes_estandarizadas/SSP245_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Deslizamiento_Salidas_graficas_1_1.jpg,True,SSP245,2081-2100,Sectorial,Energia,Generacion,Infraestructura,Riesgo,Deslizamiento,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SSP245_2081-2100_Sectorial_Energia_Generacion_Infraestructura_Riesgo_Deslizamiento_Salidas_graficas_1
